subject,block,trial,mu1,mu2,choice,reward,RT
40,173,8,0.468,10.894,2,10.913,0.000
40,173,9,0.468,10.894,2,11.684,0.000
40,173,10,0.468,10.894,2,14.245,0.000
40,174,1,0.524,14.367,1,2.739,0.000
40,174,2,0.524,14.367,2,19.961,0.000
40,174,3,0.524,14.367,2,12.573,0.000
40,174,4,0.524,14.367,2,24.138,0.000
40,174,5,0.524,14.367,2,20.026,0.000
40,174,6,0.524,14.367,2,19.363,0.000
40,174,7,0.524,14.367,2,18.255,0.000
40,174,8,0.524,14.367,2,10.617,0.000
40,174,9,0.524,14.367,2,11.228,0.000
40,174,10,0.524,14.367,2,13.182,0.000
40,175,1,-4.286,-7.616,1,-2.776,0.000
40,175,2,-4.286,-7.616,2,-9.039,0.000
40,175,3,-4.286,-7.616,1,-14.137,0.000
40,175,4,-4.286,-7.616,2,-8.328,0.000
40,175,5,-4.286,-7.616,2,-5.236,0.000
40,175,6,-4.286,-7.616,2,-8.577,0.000
40,175,7,-4.286,-7.616,2,-12.652,0.000
40,175,8,-4.286,-7.616,2,-8.990,0.000
40,175,9,-4.286,-7.616,2,-2.571,0.000
40,175,10,-4.286,-7.616,2,-6.593,0.000
40,176,1,-3.455,-2.201,1,-1.474,0.000
40,176,2,-3.455,-2.201,2,0.722,0.000
40,176,3,-3.455,-2.201,2,-1.343,0.000
40,176,4,-3.455,-2.201,1,-4.393,0.000
40,176,5,-3.455,-2.201,2,-5.011,0.000
40,176,6,-3.455,-2.201,2,-1.877,0.000
40,176,7,-3.455,-2.201,2,-3.587,0.000
40,176,8,-3.455,-2.201,2,1.788,0.000
40,176,9,-3.455,-2.201,2,-3.756,0.000
40,176,10,-3.455,-2.201,2,0.194,0.000
40,177,1,6.828,-7.677,1,2.932,0.000
40,177,2,6.828,-7.677,2,-8.431,0.000
40,177,3,6.828,-7.677,1,7.071,0.000
40,177,4,6.828,-7.677,1,3.979,0.000
40,177,5,6.828,-7.677,1,5.794,0.000
40,177,6,6.828,-7.677,1,10.242,0.000
40,177,7,6.828,-7.677,1,10.297,0.000
40,177,8,6.828,-7.677,1,9.245,0.000
40,177,9,6.828,-7.677,1,1.042,0.000
40,177,10,6.828,-7.677,1,6.303,0.000
40,178,1,10.311,12.343,1,8.564,0.000
40,178,2,10.311,12.343,1,8.385,0.000
40,178,3,10.311,12.343,1,9.847,0.000
40,178,4,10.311,12.343,1,10.700,0.000
40,178,5,10.311,12.343,1,6.192,0.000
40,178,6,10.311,12.343,1,10.671,0.000
40,178,7,10.311,12.343,1,5.839,0.000
40,178,8,10.311,12.343,1,8.193,0.000
40,178,9,10.311,12.343,1,5.742,0.000
40,178,10,10.311,12.343,1,10.077,0.000
40,179,1,6.262,-6.742,1,4.081,0.000
40,179,2,6.262,-6.742,2,-11.612,0.000
40,179,3,6.262,-6.742,1,6.405,0.000
40,179,4,6.262,-6.742,1,2.029,0.000
40,179,5,6.262,-6.742,1,10.896,0.000
40,179,6,6.262,-6.742,1,3.662,0.000
40,179,7,6.262,-6.742,1,3.825,0.000
40,179,8,6.262,-6.742,1,8.460,0.000
40,179,9,6.262,-6.742,1,4.328,0.000
40,179,10,6.262,-6.742,1,6.197,0.000
40,180,1,-7.399,-9.488,1,-7.075,0.000
40,180,2,-7.399,-9.488,2,-11.771,0.000
40,180,3,-7.399,-9.488,1,-13.424,0.000
40,180,4,-7.399,-9.488,2,-5.841,0.000
40,180,5,-7.399,-9.488,2,-7.618,0.000
40,180,6,-7.399,-9.488,2,-9.861,0.000
40,180,7,-7.399,-9.488,2,-6.385,0.000
40,180,8,-7.399,-9.488,2,-13.961,0.000
40,180,9,-7.399,-9.488,2,-10.521,0.000
40,180,10,-7.399,-9.488,2,-9.895,0.000
40,181,1,-14.636,-1.928,1,-14.401,0.000
40,181,2,-14.636,-1.928,2,0.211,0.000
40,181,3,-14.636,-1.928,2,-2.065,0.000
40,181,4,-14.636,-1.928,2,-1.304,0.000
40,181,5,-14.636,-1.928,2,-1.091,0.000
40,181,6,-14.636,-1.928,2,-7.710,0.000
40,181,7,-14.636,-1.928,2,-1.346,0.000
40,181,8,-14.636,-1.928,2,-2.939,0.000
40,181,9,-14.636,-1.928,2,-1.010,0.000
40,181,10,-14.636,-1.928,2,-1.681,0.000
40,182,1,-3.061,5.534,1,-0.920,0.000
40,182,2,-3.061,5.534,2,2.111,0.000
40,182,3,-3.061,5.534,2,5.037,0.000
40,182,4,-3.061,5.534,2,5.601,0.000
40,182,5,-3.061,5.534,2,8.376,0.000
40,182,6,-3.061,5.534,2,9.934,0.000
40,182,7,-3.061,5.534,2,2.752,0.000
40,182,8,-3.061,5.534,2,6.856,0.000
40,182,9,-3.061,5.534,2,7.163,0.000
40,182,10,-3.061,5.534,2,14.311,0.000
40,183,1,21.790,5.272,1,27.791,0.000
40,183,2,21.790,5.272,1,18.725,0.000
40,183,3,21.790,5.272,1,27.120,0.000
40,183,4,21.790,5.272,1,23.927,0.000
40,183,5,21.790,5.272,1,20.408,0.000
40,183,6,21.790,5.272,1,18.085,0.000
40,183,7,21.790,5.272,1,25.036,0.000
40,183,8,21.790,5.272,1,24.694,0.000
40,183,9,21.790,5.272,1,27.769,0.000
40,183,10,21.790,5.272,1,23.484,0.000
40,184,1,-9.431,12.661,1,-11.280,0.000
40,184,2,-9.431,12.661,2,6.982,0.000
40,184,3,-9.431,12.661,2,11.379,0.000
40,184,4,-9.431,12.661,2,16.553,0.000
40,184,5,-9.431,12.661,2,16.014,0.000
40,184,6,-9.431,12.661,2,13.170,0.000
40,184,7,-9.431,12.661,2,13.608,0.000
40,184,8,-9.431,12.661,2,12.286,0.000
40,184,9,-9.431,12.661,2,11.601,0.000
40,184,10,-9.431,12.661,2,12.641,0.000
40,185,1,-10.679,19.133,1,-12.155,0.000
40,185,2,-10.679,19.133,2,26.449,0.000
40,185,3,-10.679,19.133,2,19.670,0.000
40,185,4,-10.679,19.133,2,23.271,0.000
40,185,5,-10.679,19.133,2,14.721,0.000
40,185,6,-10.679,19.133,2,18.648,0.000
40,185,7,-10.679,19.133,2,24.068,0.000
40,185,8,-10.679,19.133,2,20.591,0.000
40,185,9,-10.679,19.133,2,19.662,0.000
40,185,10,-10.679,19.133,2,18.259,0.000
40,186,1,-1.831,6.811,1,-2.541,0.000
40,186,2,-1.831,6.811,2,1.072,0.000
40,186,3,-1.831,6.811,2,5.368,0.000
40,186,4,-1.831,6.811,2,6.279,0.000
40,186,5,-1.831,6.811,2,9.524,0.000
40,186,6,-1.831,6.811,2,7.561,0.000
40,186,7,-1.831,6.811,2,5.817,0.000
40,186,8,-1.831,6.811,2,11.441,0.000
40,186,9,-1.831,6.811,2,2.867,0.000
40,186,10,-1.831,6.811,2,5.087,0.000
40,187,1,-3.600,11.698,1,-5.827,0.000
40,187,2,-3.600,11.698,2,8.182,0.000
40,187,3,-3.600,11.698,2,10.553,0.000
40,187,4,-3.600,11.698,2,8.927,0.000
40,187,5,-3.600,11.698,2,13.036,0.000
40,187,6,-3.600,11.698,2,11.478,0.000
40,187,7,-3.600,11.698,2,14.882,0.000
40,187,8,-3.600,11.698,2,8.883,0.000
40,187,9,-3.600,11.698,2,10.822,0.000
40,187,10,-3.600,11.698,2,6.991,0.000
40,188,1,17.631,-9.876,1,16.994,0.000
40,188,2,17.631,-9.876,1,16.429,0.000
40,188,3,17.631,-9.876,1,19.514,0.000
40,188,4,17.631,-9.876,1,15.279,0.000
40,188,5,17.631,-9.876,1,20.231,0.000
40,188,6,17.631,-9.876,1,16.851,0.000
40,188,7,17.631,-9.876,1,16.117,0.000
40,188,8,17.631,-9.876,1,20.731,0.000
40,188,9,17.631,-9.876,1,18.595,0.000
40,188,10,17.631,-9.876,1,13.123,0.000
40,189,1,-15.179,5.210,1,-15.383,0.000
40,189,2,-15.179,5.210,2,0.837,0.000
40,189,3,-15.179,5.210,2,4.363,0.000
40,189,4,-15.179,5.210,2,4.062,0.000
40,189,5,-15.179,5.210,2,6.093,0.000
40,189,6,-15.179,5.210,2,6.520,0.000
40,189,7,-15.179,5.210,2,7.102,0.000
40,189,8,-15.179,5.210,2,3.290,0.000
40,189,9,-15.179,5.210,2,3.093,0.000
40,189,10,-15.179,5.210,2,5.959,0.000
40,190,1,9.553,-1.302,1,8.394,0.000
40,190,2,9.553,-1.302,1,12.455,0.000
40,190,3,9.553,-1.302,1,9.571,0.000
40,190,4,9.553,-1.302,1,12.739,0.000
40,190,5,9.553,-1.302,1,4.392,0.000
40,190,6,9.553,-1.302,1,5.166,0.000
40,190,7,9.553,-1.302,1,13.487,0.000
40,190,8,9.553,-1.302,1,8.196,0.000
40,190,9,9.553,-1.302,1,10.536,0.000
40,190,10,9.553,-1.302,1,11.003,0.000
40,191,1,-7.977,11.691,1,-8.927,0.000
40,191,2,-7.977,11.691,2,16.869,0.000
40,191,3,-7.977,11.691,2,10.066,0.000
40,191,4,-7.977,11.691,2,4.126,0.000
40,191,5,-7.977,11.691,2,14.093,0.000
40,191,6,-7.977,11.691,2,16.178,0.000
40,191,7,-7.977,11.691,2,11.471,0.000
40,191,8,-7.977,11.691,2,13.758,0.000
40,191,9,-7.977,11.691,2,7.696,0.000
40,191,10,-7.977,11.691,2,16.509,0.000
40,192,1,22.126,19.385,1,20.532,0.000
40,192,2,22.126,19.385,1,24.711,0.000
40,192,3,22.126,19.385,1,25.442,0.000
40,192,4,22.126,19.385,1,25.810,0.000
40,192,5,22.126,19.385,1,20.366,0.000
40,192,6,22.126,19.385,1,26.785,0.000
40,192,7,22.126,19.385,1,23.244,0.000
40,192,8,22.126,19.385,1,20.812,0.000
40,192,9,22.126,19.385,1,17.049,0.000
40,192,10,22.126,19.385,1,23.864,0.000
40,193,1,16.241,-21.049,1,13.729,0.000
40,193,2,16.241,-21.049,1,15.302,0.000
40,193,3,16.241,-21.049,1,15.618,0.000
40,193,4,16.241,-21.049,1,13.425,0.000
40,193,5,16.241,-21.049,1,20.832,0.000
40,193,6,16.241,-21.049,1,20.190,0.000
40,193,7,16.241,-21.049,1,24.955,0.000
40,193,8,16.241,-21.049,1,13.203,0.000
40,193,9,16.241,-21.049,1,11.497,0.000
40,193,10,16.241,-21.049,1,13.126,0.000
40,194,1,11.366,-2.778,1,12.347,0.000
40,194,2,11.366,-2.778,1,14.184,0.000
40,194,3,11.366,-2.778,1,8.661,0.000
40,194,4,11.366,-2.778,1,11.444,0.000
40,194,5,11.366,-2.778,1,13.274,0.000
40,194,6,11.366,-2.778,1,12.192,0.000
40,194,7,11.366,-2.778,1,12.852,0.000
40,194,8,11.366,-2.778,1,10.330,0.000
40,194,9,11.366,-2.778,1,13.533,0.000
40,194,10,11.366,-2.778,1,8.898,0.000
40,195,1,-7.109,-1.724,1,-5.936,0.000
40,195,2,-7.109,-1.724,2,-3.437,0.000
40,195,3,-7.109,-1.724,2,-3.337,0.000
40,195,4,-7.109,-1.724,2,-1.308,0.000
40,195,5,-7.109,-1.724,2,-4.009,0.000
40,195,6,-7.109,-1.724,2,0.391,0.000
40,195,7,-7.109,-1.724,2,-2.244,0.000
40,195,8,-7.109,-1.724,2,-2.265,0.000
40,195,9,-7.109,-1.724,2,-2.064,0.000
40,195,10,-7.109,-1.724,2,-4.454,0.000
40,196,1,-3.518,18.215,1,-4.301,0.000
40,196,2,-3.518,18.215,2,18.199,0.000
40,196,3,-3.518,18.215,2,18.364,0.000
40,196,4,-3.518,18.215,2,16.639,0.000
40,196,5,-3.518,18.215,2,22.632,0.000
40,196,6,-3.518,18.215,2,15.949,0.000
40,196,7,-3.518,18.215,2,18.793,0.000
40,196,8,-3.518,18.215,2,17.008,0.000
40,196,9,-3.518,18.215,2,19.776,0.000
40,196,10,-3.518,18.215,2,16.879,0.000
40,197,1,-5.099,0.577,1,-6.232,0.000
40,197,2,-5.099,0.577,2,-4.735,0.000
40,197,3,-5.099,0.577,2,-0.150,0.000
40,197,4,-5.099,0.577,2,1.520,0.000
40,197,5,-5.099,0.577,2,2.151,0.000
40,197,6,-5.099,0.577,2,-0.815,0.000
40,197,7,-5.099,0.577,2,-2.989,0.000
40,197,8,-5.099,0.577,2,-0.072,0.000
40,197,9,-5.099,0.577,2,-5.378,0.000
40,197,10,-5.099,0.577,2,8.575,0.000
40,198,1,-13.301,5.169,1,-12.992,0.000
40,198,2,-13.301,5.169,2,5.315,0.000
40,198,3,-13.301,5.169,2,7.351,0.000
40,198,4,-13.301,5.169,2,2.805,0.000
40,198,5,-13.301,5.169,2,-3.984,0.000
40,198,6,-13.301,5.169,2,8.733,0.000
40,198,7,-13.301,5.169,2,5.524,0.000
40,198,8,-13.301,5.169,2,12.264,0.000
40,198,9,-13.301,5.169,2,2.200,0.000
40,198,10,-13.301,5.169,2,6.060,0.000
40,199,1,-4.446,-1.129,1,-6.984,0.000
40,199,2,-4.446,-1.129,2,0.651,0.000
40,199,3,-4.446,-1.129,2,-0.154,0.000
40,199,4,-4.446,-1.129,2,2.471,0.000
40,199,5,-4.446,-1.129,2,-4.594,0.000
40,199,6,-4.446,-1.129,2,4.689,0.000
40,199,7,-4.446,-1.129,2,-2.377,0.000
40,199,8,-4.446,-1.129,2,-2.607,0.000
40,199,9,-4.446,-1.129,2,5.836,0.000
40,199,10,-4.446,-1.129,2,3.828,0.000
40,200,1,2.511,-7.854,1,0.556,0.000
40,200,2,2.511,-7.854,2,-4.877,0.000
40,200,3,2.511,-7.854,1,0.066,0.000
40,200,4,2.511,-7.854,1,-0.922,0.000
40,200,5,2.511,-7.854,1,-2.672,0.000
40,200,6,2.511,-7.854,1,-0.374,0.000
40,200,7,2.511,-7.854,1,1.591,0.000
40,200,8,2.511,-7.854,1,2.812,0.000
40,200,9,2.511,-7.854,1,-0.434,0.000
40,200,10,2.511,-7.854,1,5.144,0.000
41,1,1,-11.438,-0.789,2,4.030,0.000
41,1,2,-11.438,-0.789,1,-9.918,0.000
41,1,3,-11.438,-0.789,2,5.123,0.000
41,1,4,-11.438,-0.789,2,0.914,0.000
41,1,5,-11.438,-0.789,2,3.468,0.000
41,1,6,-11.438,-0.789,2,-0.408,0.000
41,1,7,-11.438,-0.789,2,-4.146,0.000
41,1,8,-11.438,-0.789,2,-1.518,0.000
41,1,9,-11.438,-0.789,2,6.365,0.000
41,1,10,-11.438,-0.789,2,-1.755,0.000
41,2,1,-15.776,7.256,2,7.813,0.000
41,2,2,-15.776,7.256,2,-0.798,0.000
41,2,3,-15.776,7.256,2,12.494,0.000
41,2,4,-15.776,7.256,1,-15.219,0.000
41,2,5,-15.776,7.256,2,4.294,0.000
41,2,6,-15.776,7.256,2,6.025,0.000
41,2,7,-15.776,7.256,2,4.662,0.000
41,2,8,-15.776,7.256,2,7.701,0.000
41,2,9,-15.776,7.256,2,5.250,0.000
41,2,10,-15.776,7.256,2,7.101,0.000
41,3,1,-3.020,8.173,2,5.488,0.000
41,3,2,-3.020,8.173,1,-3.329,0.000
41,3,3,-3.020,8.173,2,7.010,0.000
41,3,4,-3.020,8.173,2,8.845,0.000
41,3,5,-3.020,8.173,2,12.115,0.000
41,3,6,-3.020,8.173,2,13.682,0.000
41,3,7,-3.020,8.173,2,9.682,0.000
41,3,8,-3.020,8.173,2,7.826,0.000
41,3,9,-3.020,8.173,2,12.907,0.000
41,3,10,-3.020,8.173,2,8.493,0.000
41,4,1,11.543,-2.654,2,2.548,0.000
41,4,2,11.543,-2.654,1,11.509,0.000
41,4,3,11.543,-2.654,1,8.494,0.000
41,4,4,11.543,-2.654,1,5.296,0.000
41,4,5,11.543,-2.654,1,7.891,0.000
41,4,6,11.543,-2.654,1,11.885,0.000
41,4,7,11.543,-2.654,1,17.162,0.000
41,4,8,11.543,-2.654,1,17.575,0.000
41,4,9,11.543,-2.654,1,13.546,0.000
41,4,10,11.543,-2.654,1,10.361,0.000
41,5,1,15.051,-6.363,2,-9.482,0.000
41,5,2,15.051,-6.363,1,18.451,0.000
41,5,3,15.051,-6.363,1,12.660,0.000
41,5,4,15.051,-6.363,1,15.469,0.000
41,5,5,15.051,-6.363,1,21.416,0.000
41,5,6,15.051,-6.363,1,9.839,0.000
41,5,7,15.051,-6.363,1,20.777,0.000
41,5,8,15.051,-6.363,1,14.269,0.000
41,5,9,15.051,-6.363,1,13.974,0.000
41,5,10,15.051,-6.363,1,14.373,0.000
41,6,1,-1.788,-22.152,2,-25.825,0.000
41,6,2,-1.788,-22.152,1,-0.488,0.000
41,6,3,-1.788,-22.152,1,-3.864,0.000
41,6,4,-1.788,-22.152,1,-6.929,0.000
41,6,5,-1.788,-22.152,1,4.041,0.000
41,6,6,-1.788,-22.152,1,-1.762,0.000
41,6,7,-1.788,-22.152,1,1.341,0.000
41,6,8,-1.788,-22.152,1,-2.544,0.000
41,6,9,-1.788,-22.152,1,-0.559,0.000
41,6,10,-1.788,-22.152,1,-2.873,0.000
41,7,1,8.172,-0.294,2,3.195,0.000
41,7,2,8.172,-0.294,1,4.631,0.000
41,7,3,8.172,-0.294,1,9.327,0.000
41,7,4,8.172,-0.294,1,10.624,0.000
41,7,5,8.172,-0.294,1,7.403,0.000
41,7,6,8.172,-0.294,1,2.684,0.000
41,7,7,8.172,-0.294,1,5.843,0.000
41,7,8,8.172,-0.294,1,7.780,0.000
41,7,9,8.172,-0.294,1,7.806,0.000
41,7,10,8.172,-0.294,1,5.790,0.000
41,8,1,8.461,0.887,2,-1.152,0.000
41,8,2,8.461,0.887,1,8.907,0.000
41,8,3,8.461,0.887,1,3.874,0.000
41,8,4,8.461,0.887,1,4.201,0.000
41,8,5,8.461,0.887,1,10.385,0.000
41,8,6,8.461,0.887,1,8.550,0.000
41,8,7,8.461,0.887,1,9.545,0.000
41,8,8,8.461,0.887,1,7.336,0.000
41,8,9,8.461,0.887,1,5.576,0.000
41,8,10,8.461,0.887,1,6.199,0.000
41,9,1,3.232,-8.106,2,-10.839,0.000
41,9,2,3.232,-8.106,1,6.467,0.000
41,9,3,3.232,-8.106,1,11.448,0.000
41,9,4,3.232,-8.106,1,1.752,0.000
41,9,5,3.232,-8.106,1,1.519,0.000
41,9,6,3.232,-8.106,1,4.078,0.000
41,9,7,3.232,-8.106,1,3.365,0.000
41,9,8,3.232,-8.106,1,5.558,0.000
41,9,9,3.232,-8.106,1,-0.165,0.000
41,9,10,3.232,-8.106,1,4.369,0.000
41,10,1,-4.807,8.128,2,7.625,0.000
41,10,2,-4.807,8.128,2,4.115,0.000
41,10,3,-4.807,8.128,2,8.982,0.000
41,10,4,-4.807,8.128,2,6.836,0.000
41,10,5,-4.807,8.128,2,9.141,0.000
41,10,6,-4.807,8.128,2,8.754,0.000
41,10,7,-4.807,8.128,2,14.636,0.000
41,10,8,-4.807,8.128,2,5.885,0.000
41,10,9,-4.807,8.128,2,8.261,0.000
41,10,10,-4.807,8.128,2,8.859,0.000
41,11,1,25.338,-1.801,2,-2.259,0.000
41,11,2,25.338,-1.801,1,22.844,0.000
41,11,3,25.338,-1.801,1,30.456,0.000
41,11,4,25.338,-1.801,1,23.566,0.000
41,11,5,25.338,-1.801,1,28.102,0.000
41,11,6,25.338,-1.801,1,23.279,0.000
41,11,7,25.338,-1.801,1,23.057,0.000
41,11,8,25.338,-1.801,1,26.796,0.000
41,11,9,25.338,-1.801,1,29.482,0.000
41,11,10,25.338,-1.801,1,26.490,0.000
41,12,1,9.728,12.483,2,12.334,0.000
41,12,2,9.728,12.483,2,18.672,0.000
41,12,3,9.728,12.483,2,12.399,0.000
41,12,4,9.728,12.483,2,14.469,0.000
41,12,5,9.728,12.483,2,4.537,0.000
41,12,6,9.728,12.483,2,13.336,0.000
41,12,7,9.728,12.483,2,15.880,0.000
41,12,8,9.728,12.483,2,10.512,0.000
41,12,9,9.728,12.483,2,16.008,0.000
41,12,10,9.728,12.483,2,14.322,0.000
41,13,1,10.399,-1.036,2,-2.322,0.000
41,13,2,10.399,-1.036,1,10.534,0.000
41,13,3,10.399,-1.036,1,13.120,0.000
41,13,4,10.399,-1.036,1,14.139,0.000
41,13,5,10.399,-1.036,1,9.290,0.000
41,13,6,10.399,-1.036,1,13.257,0.000
41,13,7,10.399,-1.036,1,9.518,0.000
41,13,8,10.399,-1.036,1,14.207,0.000
41,13,9,10.399,-1.036,1,16.200,0.000
41,13,10,10.399,-1.036,1,11.960,0.000
41,14,1,-8.826,-6.319,2,-6.956,0.000
41,14,2,-8.826,-6.319,1,-8.719,0.000
41,14,3,-8.826,-6.319,2,-6.990,0.000
41,14,4,-8.826,-6.319,2,-6.216,0.000
41,14,5,-8.826,-6.319,2,-5.471,0.000
41,14,6,-8.826,-6.319,2,-7.486,0.000
41,14,7,-8.826,-6.319,2,-6.457,0.000
41,14,8,-8.826,-6.319,2,-7.310,0.000
41,14,9,-8.826,-6.319,2,-11.200,0.000
41,14,10,-8.826,-6.319,2,-4.905,0.000
41,15,1,-15.457,11.411,2,16.184,0.000
41,15,2,-15.457,11.411,2,14.957,0.000
41,15,3,-15.457,11.411,2,9.481,0.000
41,15,4,-15.457,11.411,2,13.419,0.000
41,15,5,-15.457,11.411,2,7.453,0.000
41,15,6,-15.457,11.411,2,13.147,0.000
41,15,7,-15.457,11.411,2,14.070,0.000
41,15,8,-15.457,11.411,2,13.031,0.000
41,15,9,-15.457,11.411,2,14.068,0.000
41,15,10,-15.457,11.411,2,13.264,0.000
41,16,1,-22.102,-1.112,2,-1.900,0.000
41,16,2,-22.102,-1.112,1,-24.048,0.000
41,16,3,-22.102,-1.112,2,-1.585,0.000
41,16,4,-22.102,-1.112,2,-5.778,0.000
41,16,5,-22.102,-1.112,2,-6.434,0.000
41,16,6,-22.102,-1.112,2,-2.844,0.000
41,16,7,-22.102,-1.112,2,-4.412,0.000
41,16,8,-22.102,-1.112,2,0.204,0.000
41,16,9,-22.102,-1.112,2,3.314,0.000
41,16,10,-22.102,-1.112,2,-2.121,0.000
41,17,1,4.802,12.041,2,9.095,0.000
41,17,2,4.802,12.041,2,14.538,0.000
41,17,3,4.802,12.041,1,1.640,0.000
41,17,4,4.802,12.041,2,18.707,0.000
41,17,5,4.802,12.041,2,13.941,0.000
41,17,6,4.802,12.041,2,8.815,0.000
41,17,7,4.802,12.041,2,10.438,0.000
41,17,8,4.802,12.041,2,10.993,0.000
41,17,9,4.802,12.041,2,14.634,0.000
41,17,10,4.802,12.041,2,15.131,0.000
41,18,1,5.850,-22.476,2,-19.403,0.000
41,18,2,5.850,-22.476,1,7.627,0.000
41,18,3,5.850,-22.476,1,10.459,0.000
41,18,4,5.850,-22.476,1,5.970,0.000
41,18,5,5.850,-22.476,1,10.502,0.000
41,18,6,5.850,-22.476,1,13.176,0.000
41,18,7,5.850,-22.476,1,5.684,0.000
41,18,8,5.850,-22.476,1,10.885,0.000
41,18,9,5.850,-22.476,1,9.200,0.000
41,18,10,5.850,-22.476,1,6.918,0.000
41,19,1,-15.694,16.484,2,14.674,0.000
41,19,2,-15.694,16.484,2,18.197,0.000
41,19,3,-15.694,16.484,2,19.391,0.000
41,19,4,-15.694,16.484,2,19.615,0.000
41,19,5,-15.694,16.484,2,16.374,0.000
41,19,6,-15.694,16.484,2,13.581,0.000
41,19,7,-15.694,16.484,2,15.064,0.000
41,19,8,-15.694,16.484,2,9.404,0.000
41,19,9,-15.694,16.484,2,17.054,0.000
41,19,10,-15.694,16.484,2,19.221,0.000
41,20,1,-3.124,4.770,2,0.413,0.000
41,20,2,-3.124,4.770,1,-2.357,0.000
41,20,3,-3.124,4.770,2,2.113,0.000
41,20,4,-3.124,4.770,2,4.919,0.000
41,20,5,-3.124,4.770,2,3.960,0.000
41,20,6,-3.124,4.770,2,5.999,0.000
41,20,7,-3.124,4.770,2,-2.551,0.000
41,20,8,-3.124,4.770,2,10.052,0.000
41,20,9,-3.124,4.770,2,5.055,0.000
41,20,10,-3.124,4.770,2,3.428,0.000
41,21,1,-2.707,2.274,2,6.393,0.000
41,21,2,-2.707,2.274,1,-3.294,0.000
41,21,3,-2.707,2.274,2,8.224,0.000
41,21,4,-2.707,2.274,2,5.529,0.000
41,21,5,-2.707,2.274,2,2.962,0.000
41,21,6,-2.707,2.274,2,-1.386,0.000
41,21,7,-2.707,2.274,2,3.751,0.000
41,21,8,-2.707,2.274,2,3.344,0.000
41,21,9,-2.707,2.274,2,4.615,0.000
41,21,10,-2.707,2.274,2,2.848,0.000
41,22,1,11.993,-13.080,2,-10.431,0.000
41,22,2,11.993,-13.080,1,15.362,0.000
41,22,3,11.993,-13.080,1,17.267,0.000
41,22,4,11.993,-13.080,1,15.419,0.000
41,22,5,11.993,-13.080,1,11.182,0.000
41,22,6,11.993,-13.080,1,8.677,0.000
41,22,7,11.993,-13.080,1,7.849,0.000
41,22,8,11.993,-13.080,1,11.167,0.000
41,22,9,11.993,-13.080,1,13.462,0.000
41,22,10,11.993,-13.080,1,13.862,0.000
41,23,1,3.191,8.836,2,8.064,0.000
41,23,2,3.191,8.836,2,8.386,0.000
41,23,3,3.191,8.836,2,7.109,0.000
41,23,4,3.191,8.836,2,6.161,0.000
41,23,5,3.191,8.836,2,6.845,0.000
41,23,6,3.191,8.836,2,13.952,0.000
41,23,7,3.191,8.836,2,14.694,0.000
41,23,8,3.191,8.836,2,10.454,0.000
41,23,9,3.191,8.836,2,7.081,0.000
41,23,10,3.191,8.836,2,8.156,0.000
41,24,1,-5.188,9.159,2,11.202,0.000
41,24,2,-5.188,9.159,2,6.365,0.000
41,24,3,-5.188,9.159,2,11.418,0.000
41,24,4,-5.188,9.159,2,9.065,0.000
41,24,5,-5.188,9.159,2,8.970,0.000
41,24,6,-5.188,9.159,2,15.218,0.000
41,24,7,-5.188,9.159,2,9.428,0.000
41,24,8,-5.188,9.159,2,8.979,0.000
41,24,9,-5.188,9.159,2,10.643,0.000
41,24,10,-5.188,9.159,2,9.517,0.000
41,25,1,-0.277,-4.220,2,-4.081,0.000
41,25,2,-0.277,-4.220,1,-1.177,0.000
41,25,3,-0.277,-4.220,1,-6.487,0.000
41,25,4,-0.277,-4.220,2,-4.699,0.000
41,25,5,-0.277,-4.220,1,0.893,0.000
41,25,6,-0.277,-4.220,1,-1.114,0.000
41,25,7,-0.277,-4.220,1,3.008,0.000
41,25,8,-0.277,-4.220,1,0.025,0.000
41,25,9,-0.277,-4.220,1,-2.291,0.000
41,25,10,-0.277,-4.220,1,1.552,0.000
41,26,1,-9.172,-4.749,2,-5.062,0.000
41,26,2,-9.172,-4.749,1,-12.347,0.000
41,26,3,-9.172,-4.749,2,-1.780,0.000
41,26,4,-9.172,-4.749,2,-3.204,0.000
41,26,5,-9.172,-4.749,2,-7.265,0.000
41,26,6,-9.172,-4.749,2,-10.323,0.000
41,26,7,-9.172,-4.749,2,-4.797,0.000
41,26,8,-9.172,-4.749,2,-3.906,0.000
41,26,9,-9.172,-4.749,2,-6.299,0.000
41,26,10,-9.172,-4.749,2,-3.837,0.000
41,27,1,7.370,2.908,2,-2.049,0.000
41,27,2,7.370,2.908,1,5.323,0.000
41,27,3,7.370,2.908,1,7.767,0.000
41,27,4,7.370,2.908,1,0.443,0.000
41,27,5,7.370,2.908,1,2.030,0.000
41,27,6,7.370,2.908,1,14.174,0.000
41,27,7,7.370,2.908,1,4.071,0.000
41,27,8,7.370,2.908,1,7.880,0.000
41,27,9,7.370,2.908,1,5.696,0.000
41,27,10,7.370,2.908,1,7.210,0.000
41,28,1,-12.715,10.503,2,14.972,0.000
41,28,2,-12.715,10.503,2,12.289,0.000
41,28,3,-12.715,10.503,2,6.235,0.000
41,28,4,-12.715,10.503,2,12.834,0.000
41,28,5,-12.715,10.503,2,10.376,0.000
41,28,6,-12.715,10.503,2,14.546,0.000
41,28,7,-12.715,10.503,2,8.013,0.000
41,28,8,-12.715,10.503,2,7.915,0.000
41,28,9,-12.715,10.503,2,4.141,0.000
